Date,Client,Time (microseconds)
2023-03-31T08:34:26.845Z,100,3530
2023-03-31T08:34:27.847Z,100,3000
2023-03-31T08:34:28.847Z,100,3600
2023-03-31T08:34:29.847Z,100,2760
2023-03-31T08:34:30.848Z,100,2850
2023-03-31T08:34:31.849Z,100,3390
2023-03-31T08:34:32.850Z,100,2980
2023-03-31T08:34:33.851Z,100,2920
2023-03-31T08:34:34.852Z,100,3160
2023-03-31T08:34:35.852Z,100,2850
2023-03-31T08:34:36.852Z,100,2770
2023-03-31T08:34:37.854Z,100,2800
2023-03-31T08:34:38.854Z,100,2870
2023-03-31T08:34:39.854Z,100,2530
2023-03-31T08:34:40.855Z,100,2850
2023-03-31T08:34:41.855Z,100,2930
2023-03-31T08:34:42.856Z,100,2730
2023-03-31T08:34:43.857Z,100,2640
2023-03-31T08:34:44.857Z,100,3790
2023-03-31T08:34:45.858Z,100,2960
2023-03-31T08:34:46.858Z,100,2690
2023-03-31T08:34:47.860Z,100,2610
2023-03-31T08:34:48.861Z,100,2890
2023-03-31T08:34:49.861Z,100,2830
2023-03-31T08:34:50.861Z,100,2810
2023-03-31T08:34:51.861Z,100,2930
2023-03-31T08:34:52.861Z,100,3920
2023-03-31T08:34:53.862Z,100,2910
2023-03-31T08:34:54.863Z,100,3110
2023-03-31T08:34:55.864Z,100,2740
2023-03-31T08:34:56.864Z,100,2820
2023-03-31T08:34:57.866Z,100,3460
2023-03-31T08:34:58.866Z,100,4410
2023-03-31T08:34:59.867Z,100,3950
2023-03-31T08:35:00.868Z,100,4480
2023-03-31T08:35:01.868Z,100,3070
2023-03-31T08:35:02.869Z,100,3610
2023-03-31T08:35:03.870Z,100,2750
2023-03-31T08:35:04.871Z,100,3150
2023-03-31T08:35:05.872Z,100,2910
2023-03-31T08:35:06.873Z,100,2890
2023-03-31T08:35:07.874Z,100,2820
2023-03-31T08:35:08.875Z,100,2750
2023-03-31T08:35:09.875Z,100,3020
2023-03-31T08:35:10.876Z,100,3140
2023-03-31T08:35:11.876Z,100,2850
2023-03-31T08:35:12.876Z,100,2950
2023-03-31T08:35:13.877Z,100,2570
2023-03-31T08:35:14.878Z,100,3060
2023-03-31T08:35:15.879Z,100,2740
2023-03-31T08:35:16.879Z,100,3610
2023-03-31T08:35:17.880Z,100,3860
2023-03-31T08:35:18.881Z,100,3130
2023-03-31T08:35:19.882Z,100,3310
2023-03-31T08:35:20.883Z,100,3360
2023-03-31T08:35:21.883Z,100,3260
2023-03-31T08:35:22.884Z,100,3720
2023-03-31T08:35:23.885Z,100,3620
2023-03-31T08:35:24.886Z,100,3060
2023-03-31T08:35:25.886Z,100,3280
2023-03-31T08:35:26.888Z,100,3340
2023-03-31T08:35:27.889Z,100,3680
2023-03-31T08:35:28.889Z,100,2720
2023-03-31T08:35:29.890Z,100,3130
2023-03-31T08:35:30.891Z,100,2970
2023-03-31T08:35:31.891Z,100,2930
2023-03-31T08:35:32.891Z,100,3000
2023-03-31T08:35:33.891Z,100,3160
2023-03-31T08:35:34.892Z,100,2960
2023-03-31T08:35:35.893Z,100,2810
2023-03-31T08:35:36.894Z,100,3770
2023-03-31T08:35:37.896Z,100,3110
2023-03-31T08:35:38.896Z,100,3170
2023-03-31T08:35:39.896Z,100,3540
2023-03-31T08:35:40.897Z,100,2720
2023-03-31T08:35:41.898Z,100,2910
2023-03-31T08:35:42.899Z,100,2960
2023-03-31T08:35:43.900Z,100,4660
2023-03-31T08:35:44.900Z,100,5290
2023-03-31T08:35:45.900Z,100,2990
2023-03-31T08:35:46.901Z,100,5320
2023-03-31T08:35:47.901Z,100,4080
2023-03-31T08:35:48.902Z,100,3640
2023-03-31T08:35:49.902Z,100,4830
2023-03-31T08:35:50.904Z,100,3320
2023-03-31T08:35:51.904Z,100,2870
2023-03-31T08:35:52.904Z,100,3880
2023-03-31T08:35:53.904Z,100,3820
2023-03-31T08:35:54.905Z,100,3550
2023-03-31T08:35:55.905Z,100,4470
2023-03-31T08:35:56.906Z,100,3250
2023-03-31T08:35:57.907Z,100,3790
2023-03-31T08:35:58.907Z,100,4290
2023-03-31T08:35:59.908Z,100,2720
2023-03-31T08:36:00.909Z,100,2560
2023-03-31T08:36:01.910Z,100,3040
2023-03-31T08:36:02.910Z,100,4450
2023-03-31T08:36:03.911Z,100,3300
2023-03-31T08:36:04.911Z,100,2590
2023-03-31T08:36:05.911Z,100,3190
2023-03-31T08:36:06.912Z,100,3350
2023-03-31T08:36:07.912Z,100,2670
2023-03-31T08:36:08.913Z,100,3300
2023-03-31T08:36:09.915Z,100,3670
2023-03-31T08:36:10.916Z,100,3760
2023-03-31T08:36:11.919Z,100,4490
2023-03-31T08:36:12.921Z,100,4390
2023-03-31T08:36:13.921Z,100,4310
2023-03-31T08:36:14.923Z,100,4200
2023-03-31T08:36:15.924Z,100,5150
2023-03-31T08:36:16.926Z,100,3890
2023-03-31T08:36:17.928Z,100,4000
2023-03-31T08:36:18.928Z,100,4410
2023-03-31T08:36:19.930Z,100,4610
2023-03-31T08:36:20.932Z,100,3590
2023-03-31T08:36:21.932Z,100,4290
2023-03-31T08:36:22.932Z,100,4010
2023-03-31T08:36:23.934Z,100,3970
2023-03-31T08:36:24.936Z,100,4560
2023-03-31T08:36:25.936Z,100,4530
2023-03-31T08:36:26.936Z,100,4800
2023-03-31T08:36:27.939Z,100,4740
2023-03-31T08:36:28.940Z,100,6810
2023-03-31T08:36:29.944Z,100,4970
2023-03-31T08:36:30.944Z,100,3510
2023-03-31T08:36:31.945Z,100,4880
2023-03-31T08:36:32.946Z,100,3380
2023-03-31T08:36:33.948Z,100,4690
2023-03-31T08:36:34.948Z,100,4230
2023-03-31T08:36:35.952Z,100,4020
2023-03-31T08:36:36.952Z,100,3110
2023-03-31T08:36:37.956Z,100,4770
2023-03-31T08:36:38.960Z,100,3630
2023-03-31T08:36:39.960Z,100,3050
2023-03-31T08:36:40.964Z,100,4460
2023-03-31T08:36:41.967Z,100,4010
2023-03-31T08:36:42.968Z,100,4720
2023-03-31T08:36:43.968Z,100,4540
2023-03-31T08:36:44.969Z,100,3320
2023-03-31T08:36:45.972Z,100,4260
2023-03-31T08:36:46.972Z,100,3210
2023-03-31T08:36:47.976Z,100,4040
2023-03-31T08:36:48.977Z,100,4890
2023-03-31T08:36:49.980Z,100,4200
2023-03-31T08:36:50.980Z,100,5010
2023-03-31T08:36:51.980Z,100,4670
2023-03-31T08:36:52.980Z,100,5290
2023-03-31T08:36:53.984Z,100,4970
2023-03-31T08:36:54.986Z,100,5580
2023-03-31T08:36:55.988Z,100,5660
2023-03-31T08:36:56.992Z,100,4040
2023-03-31T08:36:57.992Z,100,3470
2023-03-31T08:36:58.993Z,100,3670
2023-03-31T08:36:59.996Z,100,4220
2023-03-31T08:37:01.000Z,100,3420
2023-03-31T08:37:02.000Z,100,3900
2023-03-31T08:37:03.004Z,100,4500
2023-03-31T08:37:04.004Z,100,3530
2023-03-31T08:37:05.008Z,100,3700
2023-03-31T08:37:06.008Z,100,2580
2023-03-31T08:37:07.008Z,100,3950
2023-03-31T08:37:08.008Z,100,2870
2023-03-31T08:37:09.010Z,100,4980
2023-03-31T08:37:10.012Z,100,3900
2023-03-31T08:37:11.012Z,100,3410
2023-03-31T08:37:12.016Z,100,3690
2023-03-31T08:37:13.020Z,100,2810
2023-03-31T08:37:14.021Z,100,2900
2023-03-31T08:37:15.024Z,100,3070
2023-03-31T08:37:16.028Z,100,3050
2023-03-31T08:37:17.032Z,100,4930
2023-03-31T08:37:18.032Z,100,4750
2023-03-31T08:37:19.033Z,100,4950
2023-03-31T08:37:20.036Z,100,4780
2023-03-31T08:37:21.038Z,100,4980
2023-03-31T08:37:22.040Z,100,5220
2023-03-31T08:37:23.044Z,100,3590
2023-03-31T08:37:24.048Z,100,3820
2023-03-31T08:37:25.052Z,100,4390
2023-03-31T08:37:26.056Z,100,6930
2023-03-31T08:37:27.058Z,100,4630
2023-03-31T08:37:28.060Z,100,5310
2023-03-31T08:37:29.064Z,100,4430
2023-03-31T08:37:30.068Z,100,4780
2023-03-31T08:37:31.068Z,100,4870
2023-03-31T08:37:32.072Z,100,4430
2023-03-31T08:37:33.073Z,100,4590
2023-03-31T08:37:34.074Z,100,4130
2023-03-31T08:37:35.076Z,100,4790
2023-03-31T08:37:36.076Z,100,5770
2023-03-31T08:37:37.076Z,100,4750
2023-03-31T08:37:38.076Z,100,4770
2023-03-31T08:37:39.078Z,100,6330
2023-03-31T08:37:40.080Z,100,4620
2023-03-31T08:37:41.080Z,100,5770
2023-03-31T08:37:42.082Z,100,4090
2023-03-31T08:37:43.083Z,100,5430
2023-03-31T08:37:44.083Z,100,5700
2023-03-31T08:37:45.083Z,100,4060
2023-03-31T08:37:46.084Z,100,6820
2023-03-31T08:37:47.084Z,100,4750
2023-03-31T08:37:48.086Z,100,5290
2023-03-31T08:37:49.086Z,100,4250
2023-03-31T08:37:50.087Z,100,5270
2023-03-31T08:37:51.087Z,100,6650
2023-03-31T08:37:52.087Z,100,4640
2023-03-31T08:37:53.088Z,100,5510
2023-03-31T08:37:54.088Z,100,4120
2023-03-31T08:37:55.089Z,100,5300
2023-03-31T08:37:56.091Z,100,6990
2023-03-31T08:37:57.091Z,100,5400
2023-03-31T08:37:58.092Z,100,4370
2023-03-31T08:37:59.093Z,100,4510
2023-03-31T08:38:00.093Z,100,5240
2023-03-31T08:38:01.094Z,100,4330
2023-03-31T08:38:02.094Z,100,4330
2023-03-31T08:38:03.096Z,100,4990
2023-03-31T08:38:04.096Z,100,4290
2023-03-31T08:38:05.097Z,100,5170
2023-03-31T08:38:06.099Z,100,3500
2023-03-31T08:38:07.100Z,100,5440
2023-03-31T08:38:08.100Z,100,4900
2023-03-31T08:38:09.100Z,100,4900
2023-03-31T08:38:10.102Z,100,3820
2023-03-31T08:38:11.102Z,100,3480
2023-03-31T08:38:12.104Z,100,3850
2023-03-31T08:38:13.104Z,100,4080
2023-03-31T08:38:14.105Z,100,4560
2023-03-31T08:38:15.105Z,100,5780
2023-03-31T08:38:16.106Z,100,4720
2023-03-31T08:38:17.107Z,100,6320
2023-03-31T08:38:18.108Z,100,5010
2023-03-31T08:38:19.112Z,100,4340
2023-03-31T08:38:20.116Z,100,3440
2023-03-31T08:38:21.116Z,100,4400
2023-03-31T08:38:22.117Z,100,4400
2023-03-31T08:38:23.119Z,100,6710
2023-03-31T08:38:24.120Z,100,3730
2023-03-31T08:38:25.124Z,100,4770
2023-03-31T08:38:26.124Z,100,4630
2023-03-31T08:38:27.128Z,100,3610
2023-03-31T08:38:28.130Z,100,3310
2023-03-31T08:38:29.131Z,100,3650
2023-03-31T08:38:30.132Z,100,2740
2023-03-31T08:38:31.136Z,100,3510
2023-03-31T08:38:32.140Z,100,3240
2023-03-31T08:38:33.144Z,100,2690
2023-03-31T08:38:34.145Z,100,3230
2023-03-31T08:38:35.148Z,100,4200
2023-03-31T08:38:36.152Z,100,3190
2023-03-31T08:38:37.156Z,100,2590
2023-03-31T08:38:38.160Z,100,2670
2023-03-31T08:38:39.164Z,100,2990
2023-03-31T08:38:40.164Z,100,2460
2023-03-31T08:38:41.164Z,100,2780
2023-03-31T08:38:42.164Z,100,3380
2023-03-31T08:38:43.164Z,100,3590
2023-03-31T08:38:44.164Z,100,5910
2023-03-31T08:38:45.168Z,100,4170
2023-03-31T08:38:46.172Z,100,3220
2023-03-31T08:38:47.172Z,100,3750
2023-03-31T08:38:48.175Z,100,5240
2023-03-31T08:38:49.176Z,100,3130
2023-03-31T08:38:50.176Z,100,4080
2023-03-31T08:38:51.176Z,100,3880
2023-03-31T08:38:52.180Z,100,4930
2023-03-31T08:38:53.182Z,100,2590
2023-03-31T08:38:54.182Z,100,3410
2023-03-31T08:38:55.184Z,100,4560
2023-03-31T08:38:56.186Z,100,3700
2023-03-31T08:38:57.188Z,100,3850
2023-03-31T08:38:58.192Z,100,3400
2023-03-31T08:38:59.195Z,100,3730
2023-03-31T08:39:00.196Z,100,3330
2023-03-31T08:39:01.196Z,100,3980
2023-03-31T08:39:02.197Z,100,5130
2023-03-31T08:39:03.200Z,100,3980
2023-03-31T08:39:04.200Z,100,3330
2023-03-31T08:39:05.204Z,100,4020
2023-03-31T08:39:06.208Z,100,2960
2023-03-31T08:39:07.210Z,100,2650
2023-03-31T08:39:08.212Z,100,2360
2023-03-31T08:39:09.212Z,100,2990
2023-03-31T08:39:10.216Z,100,3630
2023-03-31T08:39:11.216Z,100,3800
2023-03-31T08:39:12.218Z,100,3080
2023-03-31T08:39:13.220Z,100,2670
2023-03-31T08:39:14.224Z,100,2680
2023-03-31T08:39:15.224Z,100,3520
2023-03-31T08:39:16.228Z,100,3790
2023-03-31T08:39:17.228Z,100,3270
2023-03-31T08:39:18.232Z,100,3110
2023-03-31T08:39:19.232Z,100,3480
2023-03-31T08:39:20.232Z,100,4380
2023-03-31T08:39:21.232Z,100,3080
2023-03-31T08:39:22.236Z,100,4590
2023-03-31T08:39:23.240Z,100,3250
2023-03-31T08:39:24.240Z,100,4310
2023-03-31T08:39:25.240Z,100,3570
2023-03-31T08:39:26.240Z,100,3060
2023-03-31T08:39:27.240Z,100,3670
2023-03-31T08:39:28.240Z,100,4120
2023-03-31T08:39:29.244Z,100,3740
2023-03-31T08:39:30.245Z,100,4090
2023-03-31T08:39:31.248Z,100,3420
2023-03-31T08:39:32.252Z,100,4070
2023-03-31T08:39:33.256Z,100,4100
2023-03-31T08:39:34.260Z,100,4170
2023-03-31T08:39:35.260Z,100,9560
2023-03-31T08:39:36.260Z,100,3700
2023-03-31T08:39:37.264Z,100,3930
2023-03-31T08:39:38.268Z,100,3170
2023-03-31T08:39:39.271Z,100,3600
2023-03-31T08:39:40.272Z,100,3660
2023-03-31T08:39:41.272Z,100,4240
2023-03-31T08:39:42.276Z,100,2770
2023-03-31T08:39:43.280Z,100,3550
2023-03-31T08:39:44.282Z,100,3580
2023-03-31T08:39:45.284Z,100,3630
2023-03-31T08:39:46.284Z,100,3920
2023-03-31T08:39:47.288Z,100,3720
2023-03-31T08:39:48.288Z,100,2710
2023-03-31T08:39:49.292Z,100,2960
2023-03-31T08:39:50.296Z,100,3500
2023-03-31T08:39:51.300Z,100,4240
2023-03-31T08:39:52.304Z,100,2710
2023-03-31T08:39:53.308Z,100,2800
2023-03-31T08:39:54.311Z,100,3420
2023-03-31T08:39:55.312Z,100,4180
2023-03-31T08:39:56.316Z,100,3540
2023-03-31T08:39:57.316Z,100,3060
2023-03-31T08:39:58.317Z,100,3060
2023-03-31T08:39:59.320Z,100,4490
2023-03-31T08:40:00.320Z,100,3660
2023-03-31T08:40:01.320Z,100,6050
2023-03-31T08:40:02.324Z,100,4760
2023-03-31T08:40:03.328Z,100,3430
2023-03-31T08:40:04.328Z,100,2630
2023-03-31T08:40:05.332Z,100,2660
2023-03-31T08:40:06.336Z,100,2720
2023-03-31T08:40:07.340Z,100,2600
2023-03-31T08:40:08.341Z,100,3220
2023-03-31T08:40:09.344Z,100,2550
2023-03-31T08:40:10.344Z,100,2540
2023-03-31T08:40:11.344Z,100,3170
2023-03-31T08:40:12.344Z,100,3480
2023-03-31T08:40:13.348Z,100,3310
2023-03-31T08:40:14.348Z,100,3020
2023-03-31T08:40:15.352Z,100,2580
2023-03-31T08:40:16.356Z,100,3100
2023-03-31T08:40:17.356Z,100,3320
2023-03-31T08:40:18.359Z,100,3400
2023-03-31T08:40:19.361Z,100,3190
2023-03-31T08:40:20.361Z,100,3910
2023-03-31T08:40:21.364Z,100,2800
2023-03-31T08:40:22.364Z,100,3250
2023-03-31T08:40:23.365Z,100,2980
2023-03-31T08:40:24.366Z,100,3090
2023-03-31T08:40:25.366Z,100,3570
2023-03-31T08:40:26.368Z,100,2740
2023-03-31T08:40:27.372Z,100,3640
2023-03-31T08:40:28.376Z,100,3480
2023-03-31T08:40:29.379Z,100,4040
2023-03-31T08:40:30.380Z,100,3730
2023-03-31T08:40:31.384Z,100,2820
2023-03-31T08:40:32.384Z,100,2510
2023-03-31T08:40:33.386Z,100,2940
2023-03-31T08:40:34.388Z,100,3360
2023-03-31T08:40:35.388Z,100,5170
2023-03-31T08:40:36.392Z,100,2930
2023-03-31T08:40:37.393Z,100,2960
2023-03-31T08:40:38.396Z,100,3150
2023-03-31T08:40:39.400Z,100,3200
2023-03-31T08:40:40.404Z,100,2980
2023-03-31T08:40:41.406Z,100,4040
2023-03-31T08:40:42.408Z,100,2730
2023-03-31T08:40:43.408Z,100,3850
2023-03-31T08:40:44.408Z,100,3770
2023-03-31T08:40:45.408Z,100,3830
2023-03-31T08:40:46.408Z,100,2570
2023-03-31T08:40:47.408Z,100,2830
2023-03-31T08:40:48.408Z,100,3120
2023-03-31T08:40:49.408Z,100,4290
2023-03-31T08:40:50.408Z,100,4200
2023-03-31T08:40:51.409Z,100,4490
2023-03-31T08:40:52.410Z,100,3230
2023-03-31T08:40:53.411Z,100,4010
2023-03-31T08:40:54.411Z,100,3210
2023-03-31T08:40:55.412Z,100,4280
2023-03-31T08:40:56.412Z,100,3960
2023-03-31T08:40:57.413Z,100,2650
2023-03-31T08:40:58.413Z,100,3280
2023-03-31T08:40:59.414Z,100,4050
2023-03-31T08:41:00.415Z,100,3180
2023-03-31T08:41:01.416Z,100,3550
2023-03-31T08:41:02.417Z,100,2900
2023-03-31T08:41:03.418Z,100,2700
2023-03-31T08:41:04.419Z,100,3210
2023-03-31T08:41:05.419Z,100,3260
2023-03-31T08:41:06.419Z,100,2860
2023-03-31T08:41:07.420Z,100,2340
2023-03-31T08:41:08.420Z,100,2700
2023-03-31T08:41:09.422Z,100,2460
2023-03-31T08:41:10.422Z,100,2720
2023-03-31T08:41:11.423Z,100,2860
